0,10/02/2021,07:50,//,09/02/2021,14112603474,21,,,//,,//,0.00,,,,,00140,,,0,223011,,1,,,1,6363.64,0.00,0.00,636.36,0.00,1,3000,10000,2727.27,,0.00,,0.00,200100000767,3000,,,0.00,0.00,,T2,0.00,,//,4,313,,,F,,,,,0,0,01,0,,8935049510055,Coca-Cola chai 600ml,
0,10/02/2021,07:50,//,09/02/2021,14112603474,21,,,//,,//,0.00,,,,,00140,,,0,223162,,1,,,1,6363.64,0.00,0.00,636.36,0.00,1,3000,10000,2727.27,,0.00,,0.00,200100000767,3000,,,0.00,0.00,,T2,0.00,,//,4,313,,,F,,,,,0,0,01,0,,8935049510086,Sprite pet 600ml,
0,10/02/2021,07:50,//,09/02/2021,14112603474,21,,,//,,//,0.00,,,,,00140,,,0,501618,,1,,,1,5454.55,0.00,0.00,545.45,0.00,1,0,6000,0,,0.00,,0.00,,0,,,0.00,0.00,,T2,0.00,,//,4,313,,,F,,,,,0,0,01,0,,05016181,Thanh cua,
0,10/02/2021,07:50,//,09/02/2021,14112603474,21,,,//,,//,0.00,,,,,00140,,,0,201123,,2,,,1,10909.09,0.00,0.00,1090.91,0.00,1,0,6000,0,,0.00,,0.00,,0,,,0.00,0.00,,T2,0.00,,//,4,313,,,F,,,,,0,0,01,0,,02011233,Chả Cá Cuộn Rong Biển,
0,10/02/2021,07:50,//,09/02/2021,14112603474,21,,,//,,//,0.00,,,,,00140,,,0,501617,,2,,,1,5454.55,0.00,0.00,545.45,0.00,1,0,3000,0,,0.00,,0.00,,0,,,0.00,0.00,,T2,0.00,,//,4,313,,,F,,,,,0,0,01,0,,05016174,Sò điệp surimi,
0,10/02/2021,07:50,//,09/02/2021,14112603474,21,,,//,,//,0.00,,,,,00140,,,0,501620,,1,,,1,4545.45,0.00,0.00,454.55,0.00,1,0,5000,0,,0.00,,0.00,,0,,,0.00,0.00,,T2,0.00,,//,4,313,,,F,,,,,0,0,01,0,,05016204,Đậu hũ cá,
0,10/02/2021,07:51,//,09/02/2021,14112603476,21,,,//,,//,0.00,,,,,00140,,,0,220036,,1,,,1,19090.91,0.00,0.00,1909.09,0.00,1,0,21000,0,,0.00,,0.00,,0,,,0.00,0.00,,T2,0.00,,//,4,313,,,F,,,,,0,0,01,0,,8801136361759,Sữa óc chó hạnh nhân đậu đen 195ml,
0,10/02/2021,07:51,//,09/02/2021,14112603476,21,,,//,,//,0.00,,,,,00140,,,0,201760,,1,,,1,3636.36,0.00,0.00,363.64,0.00,1,0,4000,0,,0.00,,0.00,,0,,,0.00,0.00,,T2,0.00,,//,4,313,,,F,,,,,0,0,01,0,,02017600,Bún Tươi Ba Khánh,
0,10/02/2021,07:51,//,09/02/2021,14112603476,21,,,//,,//,0.00,,,,,00140,,,0,501618,,2,,,1,10909.09,0.00,0.00,1090.91,0.00,1,0,6000,0,,0.00,,0.00,,0,,,0.00,0.00,,T2,0.00,,//,4,313,,,F,,,,,0,0,01,0,,05016181,Thanh cua,
0,10/02/2021,07:53,//,09/02/2021,14112603478,21,,,//,,//,0.00,,,,,00140,,,0,202091,,1,,,1,12727.27,0.00,0.00,1272.73,0.00,1,0,14000,0,,0.00,,0.00,,0,,,0.00,0.00,,T2,0.00,,//,4,313,,,2500200345133,,,,,0,0,01,0,,02020914,OMUSUBI TRứNG ốP LA,
0,10/02/2021,07:53,//,09/02/2021,14112603478,21,,,//,,//,0.00,,,,,00140,,,0,138604,,2,,,1,34545.45,0.00,0.00,3454.55,0.00,1,18000,28000,16363.64,,0.00,,0.00,200100000786,18000,,,0.00,0.00,,T2,0.00,,//,4,313,,,2500200345133,,,,,0,0,01,0,,8938503131063,Sữa thanh trùng có đường  Dalatmilk - 450ml,
0,10/02/2021,07:54,//,09/02/2021,14112603480,21,,,//,,//,0.00,,,,,00140,,,0,224452,,1,,,1,14545.45,0.00,0.00,1454.55,0.00,1,0,16000,0,,0.00,,0.00,,0,,,0.00,0.00,,T2,0.00,,//,4,313,,,2500102205580,,,,,0,0,01,0,,8850157100519,Jele nước ép trái cây thạch Collagen 150g,
0,10/02/2021,07:54,//,09/02/2021,14112603480,21,,,//,,//,0.00,,,,,00140,,,0,201672,,1,,,1,10909.09,0.00,0.00,1090.91,0.00,1,0,12000,0,,0.00,,0.00,,0,,,0.00,0.00,,T2,0.00,,//,4,313,,,2500102205580,,,,,0,0,01,0,,02016726,Bánh giò,
0,10/02/2021,07:57,//,09/02/2021,14112603482,21,,,//,,//,0.00,,,,,00140,,,0,101217,,1,,,1,1818.18,0.00,0.00,181.82,0.00,1,0,2000,0,,0.00,,0.00,,0,,,0.00,0.00,,T2,0.00,,//,4,313,,,2500102205580,,,,,0,0,01,0,,01012170,Ly đá,
0,10/02/2021,07:59,//,09/02/2021,14112603484,21,,,//,,//,0.00,,,,,00140,,,0,221561,,2,,,1,10909.09,0.00,0.00,1090.91,0.00,1,0,6000,0,,0.00,,0.00,,0,,,0.00,0.00,,T2,0.00,,//,4,313,,,F,,,,,0,0,01,0,,8938512632025,Nước tinh khiết Satori 500ml,
0,10/02/2021,08:00,//,09/02/2021,14112603486,21,,,//,,//,0.00,,,,,00140,,,0,206247,,1,,,1,18181.82,0.00,0.00,1818.18,0.00,1,0,20000,0,,0.00,,0.00,,0,,,0.00,0.00,,T2,0.00,,//,4,313,,,2500102240932,,,,,0,0,01,0,,02062471,BáNH Mì QUE MựC XốT TRứNG MUốI CAY,
0,10/02/2021,08:00,//,09/02/2021,14112603486,21,,,//,,//,0.00,,,,,00140,,,0,162129,,1,,,1,8181.82,0.00,0.00,818.18,0.00,1,0,9000,0,,0.00,,0.00,,0,,,0.00,0.00,,T2,0.00,,//,4,313,,,2500102240932,,,,,0,0,01,0,,8934673501354,STT VNM KD Fino 220ml,
0,10/02/2021,08:00,//,09/02/2021,14112603486,21,,,//,,//,0.00,,,,,00140,,,0,201337,,1,,,1,13636.36,0.00,0.00,1363.64,0.00,1,0,15000,0,,0.00,,0.00,,0,,,0.00,0.00,,T2,0.00,,//,4,313,,,2500102240932,,,,,0,0,01,0,,02013374,Cà phê sữa đá 12oz,
0,10/02/2021,08:07,//,09/02/2021,14112603488,21,,,//,,//,0.00,,,,,00140,,,0,206224,,1,,,1,15454.55,0.00,0.00,1545.45,0.00,1,0,17000,0,,0.00,,0.00,,0,,,0.00,0.00,,T2,0.00,,//,4,313,,,F,,,,,0,0,01,0,,02062242,BáNH Mì QUE THịT HEO NƯớNG Sả,
